"Creado el","Empresa","Fin de prefijo de código","Inicio de prefijo de código","Nombre"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","603.76","603.76","Prediales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","603.77","603.77","Gastos de administración de urbanización"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","603.78","603.78","Gastos de administración de construcción"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","603.79","603.79","Fletes del extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","603.80","603.80","Recolección de bienes del sector agropecuario y/o ganadero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","603.81","603.81","Gastos no deducibles (sin requisitos fiscales)"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","603.82","603.82","Otros gastos de administración"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604","604","Gastos de fabricación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.01","604.01","Sueldos y Salarios"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.02","604.02","Compensaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.03","604.03","Tiempos extras"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.04","604.04","Premios de asistencia"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.05","604.05","Premios de puntualidad"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.06","604.06","Vacaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.07","604.07","Prima vacacional"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.08","604.08","Prima dominical"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.09","604.09","Días festivos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.10","604.10","Gratificaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.11","604.11","Primas de antigüedad"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.12","604.12","Aguinaldo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.13","604.13","Indemnizaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.14","604.14","Destajo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.15","604.15","Despensa"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.16","604.16","Transporte"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.17","604.17","Servicio médico"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.18","604.18","Ayuda en gastos funerarios"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.19","604.19","Fondo de ahorro"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.20","604.20","Cuotas sindicales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.21","604.21","PTU"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.22","604.22","Estímulo al personal"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.23","604.23","Previsión social"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.24","604.24","Aportaciones para el plan de jubilación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.25","604.25","Otras prestaciones al personal"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.26","604.26","Cuotas al IMSS"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.27","604.27","Aportaciones al infonavit"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.28","604.28","Aportaciones al SAR"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.29","604.29","Impuesto estatal sobre nóminas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.30","604.30","Otras aportaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.31","604.31","Asimilados a salarios"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.32","604.32","Servicios administrativos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.33","604.33","Servicios administrativos partes relacionadas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.34","604.34","Honorarios a personas físicas residentes nacionales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.35","604.35","Honorarios a personas físicas residentes nacionales partes relacionadas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.36","604.36","Honorarios a personas físicas residentes del extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.37","604.37","Honorarios a personas físicas residentes del extranjero partes relacionadas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.38","604.38","Honorarios a personas morales residentes nacionales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.39","604.39","Honorarios a personas morales residentes nacionales partes relacionadas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.40","604.40","Honorarios a personas morales residentes del extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.41","604.41","Honorarios a personas morales residentes del extranjero partes relacionadas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.42","604.42","Honorarios aduanales personas físicas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.43","604.43","Honorarios aduanales personas morales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.44","604.44","Honorarios al consejo de administración"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.45","604.45","Arrendamiento a personas físicas residentes nacionales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.46","604.46","Arrendamiento a personas morales residentes nacionales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.47","604.47","Arrendamiento a residentes del extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.48","604.48","Combustibles y lubricantes"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.49","604.49","Viáticos y gastos de viaje"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.50","604.50","Teléfono, internet"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.51","604.51","Agua"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.52","604.52","Energía eléctrica"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.53","604.53","Vigilancia y seguridad"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.54","604.54","Limpieza"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.55","604.55","Papelería y artículos de oficina"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.56","604.56","Mantenimiento y conservación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.57","604.57","Seguros y fianzas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.58","604.58","Otros impuestos y derechos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.59","604.59","Recargos fiscales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.60","604.60","Cuotas y suscripciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.61","604.61","Propaganda y publicidad"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.62","604.62","Capacitación al personal"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.63","604.63","Donativos y ayudas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.64","604.64","Asistencia técnica"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.65","604.65","Regalías sujetas a otros porcentajes"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.66","604.66","Regalías sujetas al 5%"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.67","604.67","Regalías sujetas al 10%"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.68","604.68","Regalías sujetas al 15%"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.69","604.69","Regalías sujetas al 25%"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.70","604.70","Regalías sujetas al 30%"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.71","604.71","Regalías sin retención"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.72","604.72","Fletes y acarreos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.73","604.73","Gastos de importación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.74","604.74","Patentes y marcas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.75","604.75","Uniformes"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.76","604.76","Prediales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.77","604.77","Gastos de fabricación de urbanización"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.78","604.78","Gastos de fabricación de construcción"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.79","604.79","Fletes del extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.80","604.80","Recolección de bienes del sector agropecuario y/o ganadero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.81","604.81","Gastos no deducibles (sin requisitos fiscales)"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","604.82","604.82","Otros gastos de fabricación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605","605","Mano de obra directa"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.01","605.01","Mano de obra"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.02","605.02","Sueldos y Salarios"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.03","605.03","Compensaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.04","605.04","Tiempos extras"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.05","605.05","Premios de asistencia"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.06","605.06","Premios de puntualidad"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.07","605.07","Vacaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.08","605.08","Prima vacacional"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.09","605.09","Prima dominical"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.10","605.10","Días festivos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.11","605.11","Gratificaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.12","605.12","Primas de antigüedad"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.13","605.13","Aguinaldo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.14","605.14","Indemnizaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.15","605.15","Destajo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.16","605.16","Despensa"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.17","605.17","Transporte"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.18","605.18","Servicio médico"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.19","605.19","Ayuda en gastos funerarios"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.20","605.20","Fondo de ahorro"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.21","605.21","Cuotas sindicales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.22","605.22","PTU"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.23","605.23","Estímulo al personal"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.24","605.24","Previsión social"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.25","605.25","Aportaciones para el plan de jubilación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.26","605.26","Otras prestaciones al personal"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.27","605.27","Asimilados a salarios"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.28","605.28","Cuotas al IMSS"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.29","605.29","Aportaciones al infonavit"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.30","605.30","Aportaciones al SAR"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","605.31","605.31","Otros costos de mano de obra directa"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","606","606","Facilidades administrativas fiscales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","606.01","606.01","Facilidades administrativas fiscales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","607","607","Participación de los trabajadores en las utilidades"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","607.01","607.01","Participación de los trabajadores en las utilidades"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","608","608","Participación en resultados de subsidiarias"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","608.01","608.01","Participación en resultados de subsidiarias"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","609","609","Participación en resultados de asociadas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","609.01","609.01","Participación en resultados de asociadas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","610","610","Participación de los trabajadores en las utilidades diferida"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","610.01","610.01","Participación de los trabajadores en las utilidades diferida"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","611","611","Impuesto Sobre la renta"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","611.01","611.01","Impuesto Sobre la renta"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","611.02","611.02","Impuesto Sobre la renta por remanente distribuible"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","612","612","Gastos no deducibles para CUFIN"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","612.01","612.01","Gastos no deducibles para CUFIN"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613","613","Amortización contable"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.01","613.01","Depreciación de edificios"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.02","613.02","Depreciación de maquinaria y equipo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.03","613.03","Depreciación de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.04","613.04","Depreciación de mobiliario y equipo de oficina"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.05","613.05","Depreciación de equipo de cómputo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.06","613.06","Depreciación de equipo de comunicación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.07","613.07","Depreciación de activos biológicos, vegetales y semovientes"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.08","613.08","Depreciación de otros activos fijos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.09","613.09","Depreciación de ferrocarriles"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.10","613.10","Depreciación de embarcaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.11","613.11","Depreciación de aviones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.12","613.12","Depreciación de troqueles, moldes, matrices y herramental"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.13","613.13","Depreciación de equipo de comunicaciones telefónicas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.14","613.14","Depreciación de equipo de comunicación satelital"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.15","613.15","Depreciación de equipo de adaptaciones para personas con capacidades diferentes"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.16","613.16","Depreciación de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.17","613.17","Depreciación de adaptaciones y mejoras"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","613.18","613.18","Depreciación de otra maquinaria y equipo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614","614","Amortización contable"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614.01","614.01","Amortización de gastos diferidos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614.02","614.02","Amortización de gastos pre operativos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614.03","614.03","Amortización de regalías, asistencia técnica y otros gastos diferidos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614.04","614.04","Amortización de activos intangibles"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614.05","614.05","Amortización de gastos de organización"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614.06","614.06","Amortización de investigación y desarrollo de mercado"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614.07","614.07","Amortización de marcas y patentes"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614.08","614.08","Amortización de crédito mercantil"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614.09","614.09","Amortización de gastos de instalación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","614.10","614.10","Amortización de otros activos diferidos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","7","7","Resultado"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701","701","Gastos financieros"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.01","701.01","Pérdida cambiaria"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.02","701.02","Pérdida cambiaria nacional parte relacionada"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.03","701.03","Pérdida cambiaria extranjero parte relacionada"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.04","701.04","Intereses a cargo bancario nacional"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.05","701.05","Intereses a cargo bancario extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.06","701.06","Intereses a cargo bancario extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.07","701.07","Intereses a cargo de personas físicas extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.08","701.08","Intereses a cargo de personas morales nacional"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.09","701.09","Intereses a cargo de personas morales extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.10","701.10","Comisiones bancarias"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","701.11","701.11","Otros gastos financieros"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702","702","Utilidad cambiaria"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702.01","702.01","Utilidad cambiaria"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702.02","702.02","Utilidad cambiaria nacional parte relacionada"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702.03","702.03","Utilidad cambiaria extranjero parte relacionada"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702.04","702.04","Intereses a favor bancarios nacional"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702.05","702.05","Intereses a favor bancarios extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702.06","702.06","Intereses a favor de personas físicas nacional"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702.07","702.07","Intereses a favor de personas físicas extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702.08","702.08","Intereses a favor de personas morales nacional"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702.09","702.09","Intereses a favor de personas morales extranjero"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","702.10","702.10","Otros productos financieros"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703","703","Otros gastos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.01","703.01","Pérdida en venta y/o baja de terrenos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.02","703.02","Pérdida en venta y/o baja de edificios"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.03","703.03","Pérdida en venta y/o baja de maquinaria y equipo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.04","703.04","Pérdida en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.05","703.05","Pérdida en venta y/o baja de mobiliario y equipo de oficina"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.06","703.06","Pérdida en venta y/o baja de equipo de cómputo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.07","703.07","Pérdida en venta y/o baja de equipo de comunicación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.08","703.08","Pérdida en venta y/o baja de activos biológicos, vegetales y semovientes"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.09","703.09","Pérdida en venta y/o baja de otros activos fijos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.10","703.10","Pérdida en venta y/o baja de ferrocarriles"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.11","703.11","Pérdida en venta y/o baja de embarcaciones"
